name,id,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014
Luxembourg,LUX,79.12195122,79.43170732,79.28780488,79.38292683,80.53902439,80.63658537,80.63170732,80.98780488,81.39268293,81.8,82.22926829
"Macao SAR, China",MAC,81.16614634,81.38265854,81.60780488,81.84158537,82.08246341,82.32846341,82.57356098,82.81126829,83.03458537,83.24046341,83.42692683
"Macedonia, FYR",MKD,73.88114634,73.97117073,74.05846341,74.15817073,74.281,74.42982927,74.60409756,74.79587805,74.99085366,75.17970732,75.358
Madagascar,MDG,60.72870732,61.18729268,61.62387805,62.05153659,62.48031707,62.9152439,63.35780488,63.80546341,64.24912195,64.6817561,65.10131707
Malawi,MWI,48.67129268,49.77156098,51.08,52.53926829,54.08012195,55.64270732,57.1562439,58.55736585,59.81473171,60.90643902,61.81660976
Malaysia,MYS,73.40997561,73.52268293,73.6404878,73.77243902,73.92456098,74.09787805,74.28685366,74.48643902,74.68556098,74.87565854,75.05370732
Maldives,MDV,73.68563415,74.3787561,74.94673171,75.39302439,75.73070732,75.97653659,76.15690244,76.30631707,76.45743902,76.63595122,76.85587805
Mali,MLI,51.20809756,52.04070732,52.82126829,53.53429268,54.17431707,54.73629268,55.2297561,55.67463415,56.10243902,56.53612195,56.98670732
Malta,MLT,79.25365854,79.3,79.43902439,79.79268293,79.63658537,80.24146341,81.39756098,80.74634146,80.74634146,81.74634146,81.94634146
Mauritania,MRT,60.48126829,60.67358537,60.89753659,61.14660976,61.41021951,61.68182927,61.95136585,62.2097561,62.45095122,62.67195122,62.8702439
Mauritius,MUS,72.27674797,72.43219512,72.43219512,72.57073171,72.57073171,72.88243902,72.96731707,73.26682927,73.86341463,74.01707317,74.19439024
Mexico,MEX,75.1154878,75.28209756,75.43978049,75.59043902,75.7375122,75.88346341,76.03385366,76.19019512,76.35358537,76.52307317,76.69917073
"Micronesia, Fed. Sts.",FSM,67.78626829,67.93460976,68.08131707,68.21834146,68.34219512,68.45241463,68.55056098,68.64221951,68.73397561,68.83085366,68.93490244
Middle East & North Africa,MEA,70.87790537,71.12919398,71.3849684,71.62518569,71.86372716,72.09286546,72.306228,72.50923435,72.71107939,72.92047395,73.12388055
Middle East & North Africa (excluding high income),MNA,70.34787077,70.60909369,70.86453907,71.11015676,71.34210949,71.5611842,71.76968311,71.97338721,72.17691421,72.38275192,72.58932144
